"Đọc cuốn sách tập 1, mình đã nhận ra những điều thiếu sót trong quá trình quản trị doanh nghiệp của mình. Chưa có tầm nhìn, sứ mệnh và các giá trị cốt lõi, dẫn đến lúng túng và không thể vận hành doanh nghiệp 1 cách trơn tru. Trong sách còn có nhiều quà tặng đi kèm cực giá trị, mình đọc mà quên cả ăn luôn. Đúng là cuốn sách giá trị trong các cuốn sách mình đã từng đọc ",0
Hình thức đóng gói cẩn thận. Sách để trong hộp rất sang. Giá sách hơi cao. Hy vọng nội dung sách sẽ hay và thực tế.,0
"Đã nhận được sách. Đóng gói rất chỉnh chu và đẹp. Hộp rất sang. Mình đã đọc được gần 1/2 cuốn. Phải nói đây là 1 trong điều mà bấy lâu mình đang tìm, nội dung thực thi vô cùng giá trị kèm tài liệu đi kèm để vừa đọc vừa làm! ",0
"Hơi bất ngờ vì hộp sách rất dày , cứng, nội dung chưa đọc,  giá hơi chát thật, hy vọng nội dung sẽ hay, nhưng nhìn cách đóng gói, và in ấn thì tốt. 

Người review có tâm. Hy vọng shop cho vài mã giảm giá lần sau mua tặng bạn. ",0
"Lúc đầu thấy giá cao cũng hơi ngại mua, nhưng được bạn bè giới thiệu quá nhiều nên mua thử. 
Nhận hàng hài lòng về hình thức, nội dung bên trong đọc thấy hay và phù hợp. 
Tuy nhiên chắc phải đọc nhiều lần thì mới áp dụng được. ",0
" Hơi bất ngờ vì hộp sách rất dày , cứng, nội dung chưa đọc,  giá hơi chát thật, hy vọng nội dung sẽ hay, nhưng nhìn cách đóng gói, và in ấn thì tốt. 

Người review có tâm. Hy vọng shop cho vài mã giảm... ",0
" Lúc đầu thấy giá cao cũng hơi ngại mua, nhưng được bạn bè giới thiệu quá nhiều nên mua thử. 
Nhận hàng hài lòng về hình thức, nội dung bên trong đọc thấy hay và phù hợp. 
Tuy nhiên chắc phải đọc nhiều... ",0
"cuốn sách này mình đọc cho có tư duy xây dựng 12 tầng hệ thống. ở VN để đạt đến 12 tầng chắc chỉ có doanh nghiệp lớn. 
còn các DN nhỏ và vừa cần rất nhiều thời gian. 
chúc các chủ DN sớm chinh phục và xây dựng được như sách ",0
"Đọc trang đầu, quá tuyệt,",0
Ok,0
"Đây là 1 quyển sách sáo rỗng, vớ vẩn nhất mà tôi từng thấy. Tôi sai lầm vì không đọc feedback trước khi mua. Tác giả có kiến thức vô cùng sơ sài và non nớt, ao làng nhưng lại đưa mớ kiến thức vớ vẩn này lên tận mây xanh với giá bán 599k. Tôi đã mua hàng trăm cuốn sách để nghiên cứu và đây 1 cuốn sách duy nhất tôi xếp vào hạng LỪA ĐẢO, VÔ CÙNG THẤT VỌNG. Cuốn sách này sẽ đánh lừa các bạn bằng cách in đẹp, trình bày bìa đẹp, nhưng nội dung bên trong thì không đáng để các bạn bỏ ra dù là 5k để mua. Đừng phí tiền cho thứ vớ vẩn này! ",1
"Sách có giá rất cao so với các loại sách cùng hạng. Mình có cảm nhận tác giả chỉ viết sách để nói về khoá học, kiến thức trong sách không nhiều và không có gì đặc sắc. Sách in chữ to, khổ nhỏ đọc chưa có kiến thức gì đã hết.  Đọc tập 1 cong chẳng muốn mua tập 2,3 tí nào, đúng là sách dùng để trưng bày vì hộp đẹp, bìa đẹp ",1
Một bộ sách sáo rỗng nhất mà m từng thấy. Nhất là tập 1. Nguyên 1 bộ 2 cuốn chỉ nói 1 thứ: vì sao doanh nghiệp cần quy trình vs tự động hoá ?!! Phí tiền. Không nên mua.,1
Nội dung thiết thực,0
Sách rất hay và hữu ích,0
Đẹp,0
good,0
"Về bên ngoài thì sách tạm ổn, giấy chưa đẹp lắm.. Nội dung là sự tổng hợp của tác giả mang tính lý thuyết nhiều.. Các ví dụ minh hoạ chủ yếu lấy DN đào tạo của chính tác giả... combo có sách nói đi kèm giúp đọc sách nhanh hơn, rút ngắn thời gian đọc sách.. Cảm ơn tác giả đã chắt lọc và mô hình hoá,... Nếu bạn nào đã từng đọc về marketing, bán hàng, tuyển dụng, lãnh đạo,.. mỗi thứ một ít thì đây là cuốn giúp bạn hệ thống hoá và hình dung theo các bước.. ",2
"Là nhà đầu tư mê con Bò húc lên, tuy vậy không phải lúc nào cũng là thị trường đi lên mà đôi khi cần thích nghi với thị trường con Gấu. 

Ấn phẩm Trend Following mình đã đặt hàng ngay khi sách vừa ra mắt, nhìn mục lục là mê mẩn muốn đọc ngay.

Sách hay cho quý nhà đầu tư Việt Nam. 

Sách được làm công phu, chất liệu giấy tốt, Tiki giao hàng nhanh. Xứng đáng được 5 sao nha shop. ",0
"Tiki giao hàng rất nhanh, mình đặt giao hàng tiết kiệm mà chiều hôm nay đặt, sáng hôm sau đã có rồi, rất hài lòng.

App tiki mượt, đẹp và rõ ràng.

Chất lượng sách tuyệt vời, xứng đáng với số tiền bỏ ra. Quà bookmark tặng thêm đẹp và chất.

Rất hài lòng. ",0
"Sách thơm, giao nhanh. 800 trang rất đẹp.",0
"Sách đẹp, nhưng rất dày.. có lẽ phải hết tuổi thanh xuân mới đọc xong cuốn này :)",0
Tác giả mất 2 năm và sáu bản dịch. Ae mua ủng hộ. Nội dung thì đánh giá 5 sao trên Amazone nhé,0
Giao nhanh. Sách đẹp. Mỗi tội nhìn ảnh trong phần đánh giá mình đã nghĩ giá 599k là tổng giá 2 cuốn Trend Following và The Art and Science of Technical Analysis. 1 cuốn giá 599k mắc thật.,0
CÁC TRANG VIẾT VỀ  MACD VÀ ĐA KHUNG THỜI GIAN CỰC KỲ CHI TIẾT.THANKS,0
"Sách đẹp, in chất lượng, nội dung mới đọc nhưng thấy hứa hẹn hấp dẫn.",0
"Sản phẩm chất lượng, giao hành nhanh chóng. Luôn ủng hộ happy live.",0
Sách rất tuyệt ạ !,0
"Sách rất giá trị. Chăm chỉ đọc, nghiên cứu để biết cách nắm bắt xu hướng",0
"Sách đẹp, bìa cứng, hình thức ổn. Nội dung chưa đọc nên chưa nhận xét được",0
Chất lượng giấy sách rất tốt. Quyển sách đáng giá 😍,0
Sách chất lượng cao,0
"Sách đóng gói đẹp , dày dặn",0
Hình thức của sách đẹp còn nội dung để đọc xong và thực hành thành công sẽ nhận xét sau.,0
Sách của happy live tuyệt vời,0
"sách đẹp, đạo hàng nhanh, nội dung chưa đọc chưa biết.",0
Rất tốt,0
"Sách tốt, đáng mua cho ai muốn đầu tư",0
Giao hàng nhanh,0
Sách rất hay,0
Trang 117 đến 120. Bị trống ko biết có phải lỗi in ấn hay ko nhỉ?,0
Quá hay,0
sách hay,0
"Sách hay, rất cần thiết cho mọi nhà đầu tư.",0
Chất lượng sách tốt,0
"Sách nội dung rất hay, bìa đẹp, hữu ích",0
"sách đẹp, nội dung thì ko ăn thua lắm",0
Chất lượng tốt,0
"Vô cùng khó chịu với cách làm bookcover của happy life.
Sao ko in luôn lên bìa cứng như cuốn Ký Ức Vĩnh Cữu ?
Cover để riêng làm tôi phải cắt ra dán vào sách chứ để cover cầm vô cùng khó chịu
Quá tệ và đã nhận xét ko dưới 5 lần 
Vô cùng tệ hại về trải nghiệm ban đầu ",1
"Mình đọc cuốn sách này khá ức chế. Sau hơn 800 trang mà không biết giao dịch theo xu hướng là thế nào. Sách không đề cập một cách rõ ràng các dấu hiệu bắt đầu 1 xu hướng, xu hướng mạnh hay yếu, dấu hiệu kết thúc 1 xu hướng ",1
Việc đóng gói và vận chuyển sản phẩm thiếu cẩn thận dẫn đến sản phẩm đến tay người tiêu dùng bị hư hỏng,1
Ko biết hàng thật hay hàng giả mà tới cái mục lục còn in sai.,1
"Đã mua và cảm giác như ném tiền đi. Nội dung rất chán, ko có chút gì hữu ích. Tốt nhất đừng nghe quảng cáo Pr làm gì",1
Cuốn sách thiên về tư duy của các nhà giao dịch quỹ theo xu hướng hơn là các cách thức dấu hiệu nhận biết xu hướng ai muốn tìm phương pháp thì nên tìm cuốn cách thứ kinh doanh đầu cơ cổ phiếu của Jesse Livermore hoặc cuốn Wycock ,2
"Nội dung dưới trung bình. Lan man, ứng dụng thực tế không có",1
"Có những người bước đến, họ lấp đầy hạnh phúc vào từng vết nứt trong tim, khiến chúng được an ủi và chữa lành. Nhưng rồi họ lại ra đi, làm tan vỡ trái tim người ở lại….
Câu chuyện bắt đầu bằng sự vui vẻ, nghịch ngợm của một cậu bé mang tên Zezé và kết thúc là một nỗi đau tột cùng khi mất đi hai người bạn quý giá nhất đời mình.
Khi đọc cuốn tiểu thuyết này, các bạn hẳn sẽ nhiều lần đau xót vì thương cảm cho cậu bé chỉ mới 5 tuổi với một tuổi thơ nhiều rạn vỡ. Nhưng các bạn cũng sẽ mỉm cười và cảm thấy yêu thương sự sống từ trong sâu thẳm tim mình. Bởi trong suốt cuốn tiểu thuyết, người với người đối xử với nhau vẫn rất đỗi dịu dàng, yêu thương và trìu mến. Cho đến khi khép lại cuốn sách, thì trái tim chúng ta lại thổn thức với một nỗi buồn vương vấn, buồn cho sự mất mát từ những yêu thương và buồn cho sự trưởng thành từ những nỗi đau, sự trưởng thành quá sớm mà không ai mong muốn…
Một cuốn tự truyện đầy cảm động, tuy đau đớn nhưng vẫn ngập tràn tình yêu thương!!!
Cảm ơn Tiki 🧡 ",0
"Thấy nhiều bạn chê tiki gói hàng quá, may sao hàng mình không bị hư một tẹo nèo! mà đúng thật là hơi sơ sài ko bọc chống xóc, chỉ có sách và cái hộp.
rewiew sách: mik nghĩ cuốn này jhas healing( viết kiểu kể chuyện đọc ko  chán) nó thật sư là khám phá nỗi đau và yêu thương. ",0
"Bìa cực xinh, tiki giao hàng nhanh, sách không bị nhăn góc, gãy cạnh hay bẩn j hết.
Cuốn này quá nổi rồi nên mình sẽ không nhận xét về nội dung mà chỉ chia sẻ cảm nhận của bản thân. Khi mới đọc nửa đầu, mk vừa buồn cười vừa giận những trò nghịch ngợm của cậu bé, ngưỡng mộ tài năng cũng như yêu quý tính cách dễ thương của cậu. Nhưng đến khoảng nửa phần sau mk thì khóc sướt mướt luôn:((. Mk giận cuộc đời sao đối xử bất công với cậu bé như thế!! Cậu vẫn còn quá nhỏ để hiểu đời, hiểu thế sự, hiểu sự "" chết"" là gì!! Dẫu biết cuộc sống khó khăn cậu đã trải qua thuở bé trở thành hành trang cho đường đời sau này, dẫu biết mọi thứ đều có mặt tích cực, nhưng mình vẫn thương, vẫn tiếc cho một tuổi thơ đầy tươi đẹp, đầy hồn nhiên đã bị giết chết quá sớm như thế!
Nói chung, mình cực kì khuyên các bạn NÊN MUA. Cuốn sách còn hơn cả một câu chuyện về ZeZe mà cò chất chứa nhiều câu chuyện khác, nhiều tầng ý nghĩa khác nữa!! ",0
"Nội dung của sách thì không phải bàn đến rồi, đây là 1 tác phẩm văn học kinh điển mọi người đều biết tới.
Vậy nên mình sẽ nói về dịch vụ của Tiki
- Giao hàng siêu nhanh luôn, tối hôm trước mình đặt chiều hôm sau đã có hàng trên tay rồi
- Đóng gói chắc chắn như mọi lần, sách không móp méo, không bị bẩn, nói chung ngoại quan không vấn đề. Sách in không bị lỗi mực in hay phông chữ ",0
"Một cuốn sách rất đáng đọc về tình yêu thương và sự mất mát mà chắc chắn mình sẽ gợi ý cho mọi người (dù biết rằng nó đã rất hot rồi), để cùng cười trước những trò nghịch ngợm tinh quái, trí tưởng tượng tuyệt vời và những ước mơ rất trẻ con của Zezé, cùng xót xa khi em bị đánh đập, cùng đau đớn khi những người bạn mà em yêu nhất lần lượt ra đi, và cùng tiếc nuối khi nhận ra rằng một đứa trẻ chưa đầy 6 tuổi như em đã biết quá nhiều, đến mức sự hồn nhiên, mơ mộng trẻ con của em sẽ không bao giờ quay trở lại.

Mình có thể hiểu tại sao cuốn sách này lại hot đến vậy, lối viết rất nhẹ nhàng, trong sáng và dễ hiểu, quá đủ để tiếp cận độc giả ở mọi lứa tuổi. Nhưng cảm xúc mà nó đem lại thì mạnh mẽ vô cùng.

Cuối cùng thì cảm ơn Tiki và Nhã Nam (cùng chiến dịch Dọn kho - lý do cuối cùng khiến mình hạ quyết tâm rước ẻm về nhà =))) đã đem đến cho mình một cuốn sách tuyệt vời. Đáng đồng tiền bát gạo. ",0
"Sách lúc nhận hình thức rất ổn, không cong vênh xước gãy, đơn hàng này mình hài lòng 5/5 với Tiki.
Về phần nội dung, mình đọc liên tục 4 tiếng, nửa đầu vừa vui vừa giận, đôi khi tức tối nhưng lại dịu ngay bởi những hành động ấm áp của cậu bé dành cho những người thương yêu. Nửa sau tan vỡ, dằn xé, tiếc nuối, xót xa, phẫn nộ...đủ cả. Một cuốn sách day dứt và khiến người ta hoài niệm, về tuổi thơbcủa mình, và thật sự nuối tiếc, dù là chuyện vui hay buồn, thứ đã trôi qua chính là dĩ vãng, không thể quay đầu.
Một quyển sách buồn, một hồi ức buồn, một trải nghiệm buồn, nhưng đáng! ",0
"Một cuốn sách nhẹ nhàng và vô cùng dễ thương. Những đoạn hội thoại nhỏ, bình dị nhưng đủ sức chạm đến trái tim bất cứ ai.
Ko biết người khác đọc  thấy thế nào, mình thì như được đồng cảm, à hoá ra cũng có 1 cậu bé, chứa đựng biết bao nhân vật bên trong giống như mình. Chú chim sẻ hát hay nhất, Pinkie, con quỷ nghịch ngợm ? Có những đoạn khiến mình xúc động đến bật khóc. Đáng đọc lắm ạ. 
Sách in màu dễ chịu, khâu gáy, bìa rất xinh. ",0
"ôi thật sự đây là cuốn sách đầu tiên khiến mình khóc trong đợt cách ly này. Khóc cho hoàn cảnh của cậu bé Zezé, một đứa trẻ rất hiểu chuyện, hay cho những cú đánh đau rát đến mức bỏng da mà cậu chịu đựng. khóc cho sự mất mát 2 thứ quan trọng của em. rất đáng để mua đọc nha ",0
